Date,NumCases
27/Jul/2021,32
28/Jul/2021,31
29/Jul/2021,32
30/Jul/2021,28
31/Jul/2021,14
01/Aug/2021,19
02/Aug/2021,34
03/Aug/2021,33
04/Aug/2021,29
05/Aug/2021,27
06/Aug/2021,24
07/Aug/2021,11
08/Aug/2021,15
09/Aug/2021,28
10/Aug/2021,30
11/Aug/2021,26
12/Aug/2021,28
13/Aug/2021,30
14/Aug/2021,11
15/Aug/2021,10
16/Aug/2021,20
17/Aug/2021,32
18/Aug/2021,31
19/Aug/2021,30
20/Aug/2021,29
21/Aug/2021,15
22/Aug/2021,24
23/Aug/2021,33
24/Aug/2021,32
25/Aug/2021,30
26/Aug/2021,29
27/Aug/2021,25
28/Aug/2021,13
29/Aug/2021,9
30/Aug/2021,28
31/Aug/2021,24
01/Sep/2021,33
02/Sep/2021,31
03/Sep/2021,28
04/Sep/2021,17
05/Sep/2021,19
06/Sep/2021,38
07/Sep/2021,32
08/Sep/2021,22
09/Sep/2021,33
10/Sep/2021,27
11/Sep/2021,22
12/Sep/2021,24
13/Sep/2021,34
14/Sep/2021,34
15/Sep/2021,36
16/Sep/2021,34
17/Sep/2021,32
18/Sep/2021,14
19/Sep/2021,17
20/Sep/2021,28
21/Sep/2021,30
22/Sep/2021,27
23/Sep/2021,31
24/Sep/2021,28
25/Sep/2021,16
26/Sep/2021,19
27/Sep/2021,32
28/Sep/2021,28
29/Sep/2021,28
30/Sep/2021,26
01/Oct/2021,25
02/Oct/2021,13
03/Oct/2021,13
04/Oct/2021,26
05/Oct/2021,27
06/Oct/2021,27
07/Oct/2021,25
08/Oct/2021,26
09/Oct/2021,20
10/Oct/2021,18
11/Oct/2021,27
12/Oct/2021,15
13/Oct/2021,29
14/Oct/2021,25
15/Oct/2021,31
16/Oct/2021,18
17/Oct/2021,22
18/Oct/2021,35
19/Oct/2021,34
20/Oct/2021,39
21/Oct/2021,33
22/Oct/2021,31
23/Oct/2021,14
24/Oct/2021,15
25/Oct/2021,29
26/Oct/2021,40
27/Oct/2021,32
28/Oct/2021,31
29/Oct/2021,30
30/Oct/2021,16
31/Oct/2021,18
01/Nov/2021,17
02/Nov/2021,37
03/Nov/2021,32
04/Nov/2021,29
05/Nov/2021,26
06/Nov/2021,13
07/Nov/2021,18
08/Nov/2021,35
09/Nov/2021,39
10/Nov/2021,30
11/Nov/2021,31
12/Nov/2021,41
13/Nov/2021,23
14/Nov/2021,28
15/Nov/2021,39
16/Nov/2021,35
17/Nov/2021,32
18/Nov/2021,34
19/Nov/2021,32
20/Nov/2021,20
21/Nov/2021,20
22/Nov/2021,33
23/Nov/2021,39
24/Nov/2021,35
25/Nov/2021,36
26/Nov/2021,36
27/Nov/2021,21
28/Nov/2021,26
29/Nov/2021,43
30/Nov/2021,44
01/Dec/2021,33
02/Dec/2021,36
03/Dec/2021,30
04/Dec/2021,20
05/Dec/2021,25
06/Dec/2021,25
07/Dec/2021,34
08/Dec/2021,23
09/Dec/2021,43
10/Dec/2021,32
11/Dec/2021,20
12/Dec/2021,24
13/Dec/2021,40
14/Dec/2021,43
15/Dec/2021,35
16/Dec/2021,36
17/Dec/2021,38
18/Dec/2021,24
19/Dec/2021,27
20/Dec/2021,34
21/Dec/2021,40
22/Dec/2021,39
23/Dec/2021,36
24/Dec/2021,28
25/Dec/2021,20
26/Dec/2021,22
27/Dec/2021,28
28/Dec/2021,28
29/Dec/2021,38
30/Dec/2021,27
31/Dec/2021,32
01/Jan/2022,24
02/Jan/2022,16
03/Jan/2022,22
04/Jan/2022,26
05/Jan/2022,33
06/Jan/2022,23
07/Jan/2022,22
08/Jan/2022,12
09/Jan/2022,19
10/Jan/2022,33
11/Jan/2022,34
12/Jan/2022,33
13/Jan/2022,30
14/Jan/2022,31
15/Jan/2022,22
16/Jan/2022,23
17/Jan/2022,38
18/Jan/2022,32
19/Jan/2022,36
20/Jan/2022,33
